Dimension_1	Dimension_2	Dimentions_3
1.924998	-15.022672	-1.0864073
24.252888	29.989607	-13.984747
-7.8726435	7.3791184	11.708764
-21.288893	-1.2793574	46.76381
1.0612569	-26.460934	39.74994
6.744032	-32.19093	37.010536
-17.554518	0.05079539	-4.333697
-0.81522447	-42.71166	5.8322134
-36.393753	-4.9464283	28.158438
-22.677841	-25.84581	2.3680947
-5.0507603	-2.1152954	-13.282017
-48.00357	-8.304012	8.020274
-1.6277236	1.9493508	18.654388
-22.655806	37.53778	-12.891201
11.507794	-25.758333	27.73087
7.332147	-12.255558	15.895364
-2.1852062	-47.4715	16.696741
32.953564	9.356745	-21.015736
-29.39473	12.227746	-8.75203
-9.186508	-3.3047593	-36.12194
7.0465875	14.97889	20.35063
12.357125	-3.4578755	-2.499057
-18.800806	4.7042956	-26.381126
20.584715	24.895086	22.931225
-27.43131	28.986359	-5.051125
-1.0807023	2.8470747	18.173443
-20.721504	10.1169195	36.180748
-8.093235	4.6030746	-16.268545
-15.142206	-6.6578946	-11.475351
41.081856	-3.6405976	-19.48336
-8.316761	44.269558	-16.403938
40.937153	20.762037	-13.209101
-26.62828	4.075086	24.74249
50.909153	13.040509	2.1789117
-27.159456	38.46633	0.4531952
-10.55969	16.409567	12.326382
35.678333	12.680741	-0.28906298
24.354515	28.697807	-2.6785069
-17.985891	-12.443689	-25.635853
-47.87077	3.9881625	3.583784
8.282965	15.014839	-43.66938
30.82646	11.6124325	0.5224811
-19.49395	0.9563247	16.170862
11.354591	-36.316517	20.300093
-16.710093	1.1250845	31.26409
-2.9920378	6.3735895	39.258347
-2.1415834	5.8161116	55.48158
16.123302	15.0760765	-7.1725507
-32.545685	-32.251385	19.421967
-1.874324	17.45726	-25.108553
28.788118	25.144537	-9.250572
-13.317526	-27.60705	-27.944246
2.4752567	29.45071	33.869774
3.7065468	31.113075	-5.22124
-17.834501	14.93635	-11.29605
7.7375965	0.3998339	7.071863
11.18307	-5.747625	-22.488834
-21.729445	36.533657	21.436209
-1.2088883	-19.26186	-19.276766
1.3386258	38.575096	23.499289
-8.123262	-15.526792	4.6601925
-19.66744	10.285081	-5.4797406
7.5925837	15.8765745	21.267076
-32.394897	19.478487	0.8463636
-6.3853483	-22.269072	36.159626
21.3922	-23.421385	-37.257828
-19.914047	21.495863	15.056566
34.363888	-1.7724892	-6.568831
-15.8476925	-18.440994	14.8461275
-20.546558	13.17527	-38.862843
33.358513	-4.047934	-18.725868
-26.099266	8.521094	-18.178806
-16.474697	-39.142452	-17.356642
-53.754135	8.636577	-1.4637457
-1.3541462	4.441371	-16.260397
25.606821	23.400682	5.105463
-24.33018	-8.235107	16.52566
5.791789	9.37791	34.044586
36.279274	-4.002931	-3.4138892
-33.82251	-12.562143	36.299034
23.92007	-30.600714	25.187994
21.433632	-2.8244278	27.553732
2.4419425	0.66542494	-15.311788
21.707972	21.770191	-6.5356164
-34.793884	-8.424755	-14.674721
-16.918411	-12.1803	-42.122208
-13.205774	-32.125385	7.296913
36.06182	-16.736614	2.7172477
0.42038995	33.370354	-15.384654
28.255753	29.234266	-10.080046
15.354116	12.837716	-23.858519
14.632297	-0.11503398	-50.310074
-6.9444633	-10.666121	-54.093506
-19.916666	20.885138	14.601043
3.663329	-16.471313	-26.965214
-19.883724	-7.349484	-12.249257
14.185388	6.541831	-39.078815
11.990624	-25.86283	-19.304672
-8.088356	36.729996	20.404453
17.184986	-21.398785	16.391933
13.741738	4.5685706	-32.959938
1.6646472	36.763695	-2.8476145
-18.056408	-11.671687	-40.9742
18.18776	-7.823772	33.389946
17.562752	-21.872812	30.156805
-39.974644	29.855406	7.747088
-8.798086	-42.840366	-11.861079
16.60606	-15.944676	-17.193153
-31.94763	22.023516	-17.554092
-18.91262	23.904762	4.2065725
-16.790024	30.34252	-28.910067
0.20738907	-19.348186	35.784275
-7.88107	19.19123	-5.288216
12.170674	-9.415495	47.279366
-34.612823	-7.3324523	-0.26361728
-6.4924536	-19.608149	-45.119045
11.749497	29.133461	39.825584
12.911801	6.9631095	-27.5874
-1.8294755	30.317657	-7.4061136
-1.6614735	8.708617	-0.5048802
-5.163823	2.4697132	10.701363
34.478645	28.173826	-0.08127761
-8.308248	26.898891	15.23695
-0.89735353	-2.5547075	-22.946657
31.397604	2.282848	35.585766
5.218648	-12.946086	5.474865
2.3934374	-24.807068	-43.582874
12.81022	29.679697	-1.386681
6.3387856	10.10328	-13.257808
15.650593	33.940624	-4.9620876
39.57957	-5.020905	5.617695
-0.5870758	-25.056938	30.178747
4.487774	0.97486234	-20.539204
17.755322	-44.370987	-5.1188927
21.605999	-20.692278	20.610344
21.98124	14.810193	-20.078142
26.216702	4.4372315	22.221277
-19.22138	-1.6997063	45.796608
51.418304	1.9040788	2.8228233
13.723041	2.6689608	21.023085
-16.01939	29.453896	-29.39054
-14.429061	3.5442228	-8.545568
-20.228195	-20.565466	-32.622635
12.493527	-17.812311	-4.1615114
-29.651434	14.894313	1.0231979
-9.323705	18.12703	-22.14527
-13.13784	-37.031456	6.5284657
20.309305	-24.89848	-13.970221
-36.50734	10.177538	-30.660885
-16.009651	13.802738	-22.09639
-22.027628	-6.8759623	-45.32821
-8.46328	18.475935	5.027865
12.226663	-35.821716	21.022364
-15.864854	45.037098	-1.2860688
31.15689	18.9951	-19.455172
3.5586224	-16.324785	15.887707
2.071954	-26.191736	21.530592
-22.912287	1.1289036	-47.350887
-15.7097025	19.669703	27.981842
26.915667	-7.332394	14.286837
-31.953327	-2.8532834	-27.745802
31.382557	-21.746435	5.627416
-16.331951	-3.124991	-31.025229
-2.5632682	14.207614	16.870396
-40.32678	-22.51829	-9.552538
-36.28907	-24.094505	-1.3704334
-15.191717	-18.342451	17.028624
3.7041464	-38.585556	10.202441
-23.698832	-21.20964	11.782896
15.512258	-9.557805	-11.005359
14.230542	22.154762	-4.9372764
-11.996292	32.12856	8.628957
5.793854	28.090658	13.808464
1.4115818	5.3195133	-9.224676
-4.3454857	19.813818	-34.484146
15.131479	37.44979	-15.564224
-1.9220805	16.714607	-26.742073
-19.69106	-34.012287	-2.1941392
-26.584442	-3.8450837	18.173172
-0.3556653	-19.295498	37.951717
30.756968	-21.348143	20.33446
6.596859	-3.02666	-5.022168
15.308986	-26.813318	-8.87715
12.546957	-8.17826	-24.10605
-8.091157	-37.94325	0.98857486
3.964963	-24.47468	42.904896
-38.673096	20.741777	24.079508
-8.75403	34.111137	-31.653378
6.2346683	-2.431685	4.53317
6.6838436	-12.678365	22.39319
13.5865755	3.5294926	-17.0487
15.621089	31.298855	-18.410099
1.2036105	-1.8657156	15.304181
-3.3574502	-21.599936	-2.1500194
10.323408	28.058302	11.708594
-1.421483	0.45547348	-30.522171
11.238789	-16.150242	38.58838
0.73949045	-9.856569	-39.517345
1.7454907	-2.3254843	-36.6727
19.36681	0.25543204	21.823713
9.364835	-32.3767	-4.2329993
12.665184	33.123833	-2.5170636
33.13124	-9.718883	-8.206068
15.834529	26.59611	15.945161
-25.524357	-8.755766	-37.81894
27.655853	5.069155	-24.659397
-6.359237	25.530348	-24.701523
-13.868795	-32.228283	24.549849
-0.86397535	23.070866	25.918425
36.545944	2.8519983	-16.781643
-11.018648	-10.338344	19.953547
1.896333	-15.05464	-1.0617633
-35.89922	-16.951168	1.1154156
-23.173582	-19.799	11.782592
-43.37989	1.1132547	-23.777122
43.836422	12.019985	2.2772248
-30.104027	5.8946104	-21.201698
-26.4208	8.058345	-24.494154
-3.7688332	-28.900839	-14.08986
-8.938021	-12.920005	0.19697423
-24.577454	0.30703706	-1.4867477
31.364517	-1.2422067	-3.7420027
-0.54029375	21.371416	15.226188
-7.6343336	15.091081	-18.177908
9.115924	33.037807	-14.599244
-5.1701393	-11.941668	52.717155
6.686432	1.2957827	7.4784565
-5.127857	4.5239615	-34.955444
-13.617999	-40.351353	-1.1927105
-47.44213	-9.779401	7.781974
-5.9387865	4.864382	-27.580433
-4.361521	8.0661955	-23.192347
14.276407	47.98724	-17.844215
22.014221	11.774225	3.927485
-18.762154	12.947177	18.612122
-3.5077717	-43.676857	-11.480508
-25.46904	-26.801292	7.870947
6.521841	-6.530165	0.8880531
-27.965546	-38.17528	-15.063565
19.933357	35.02414	12.691978
-14.341416	-18.673204	-24.211508
18.792065	32.681362	26.488003
-4.466866	-1.4569722	-48.151863
-1.831118	31.374107	-26.80862
-9.288336	-8.41632	28.11653
6.7508383	14.270127	23.170553
-24.281454	12.153499	31.773088
-4.5602255	-2.0809526	58.676037
-7.9713783	-2.4033031	15.399123
14.297759	-1.6645254	-15.151707
9.492613	12.727054	1.7001985
2.514713	14.813786	-12.751017
-6.2216125	2.0251503	49.079075
-43.974274	14.2494335	10.95194
38.73989	19.16914	15.905066
-3.1507008	-12.733319	-32.09264
2.1761227	-26.636114	-28.248075
19.024069	-43.519787	-17.513412
-36.402657	-0.835239	10.361619
26.538605	26.580406	-30.531261
15.690974	20.974371	-16.934944
-8.268603	-30.809597	-37.035717
-20.240578	-10.844639	26.631395
-0.6590597	9.250024	-23.425303
11.836963	18.284187	-32.96523
52.273937	-16.510082	-8.735581
8.751169	9.205987	-22.779167
0.85819995	17.919514	23.184141
-14.457216	-6.9679356	-48.9368
-49.60997	-1.1605195	8.526615
-10.115035	-10.782386	-28.210327
-7.403233	17.450417	17.117947
17.297852	-2.0506766	-25.293465
9.415142	11.8567705	-36.938663
-32.098892	6.238663	16.755259
8.337734	-36.708595	-9.129756
3.3492706	-27.278616	5.6053886
-28.335798	22.01638	-3.6706011
14.195617	-4.131724	22.188175
14.363558	-34.39699	-17.995543
-30.127054	-5.3725057	-34.622353
28.276411	-0.97691107	-11.574797
-13.451815	-38.441544	-9.589277
11.567073	-17.981537	39.972683
-28.283344	-41.200436	14.548827
-19.572264	21.455864	-23.13231
6.330334	44.463627	28.288515
5.017587	17.681898	15.483356
-38.913197	9.431647	-0.7648851
18.309258	-7.048293	-0.53041434
0.45284626	48.128242	24.142073
18.828571	25.484196	-0.32584542
-9.438242	-9.705329	-38.754257
-40.33447	4.500162	5.3442416
24.419085	-39.940655	9.147782
18.202082	5.129413	-12.072957
1.8467135	23.211365	-38.629696
-5.11584	-3.7080095	-13.090721
-48.17568	-13.316192	8.597508
-24.848585	-24.639685	25.815514
26.758379	18.05007	28.549337
4.5010715	9.665644	-3.8322814
-4.0346293	-6.8990827	32.176746
-37.5459	11.769254	-19.284086
10.447892	11.858138	48.12886
-14.743918	26.05305	-10.666583
-16.16395	12.037311	1.7118915
29.848392	-12.760186	-2.0482643
12.143767	-25.75617	-19.496796
-2.8229237	-2.124551	14.680093
7.073834	37.745697	10.227138
-37.542145	12.640205	28.728317
-40.126244	-2.7928352	-21.444542
-19.475872	-3.3195412	-2.1174457
0.03142335	6.012518	-7.0904
-17.05411	15.255793	14.767145
35.18294	27.131615	3.2908828
10.554244	-0.29336935	-25.269384
-15.839457	20.341915	-39.915787
25.318518	13.417867	-4.001643
13.706457	4.790703	-32.892246
-3.1307244	11.847107	17.688791
9.637327	38.324825	6.754358
-28.925549	-15.838351	24.547182
-10.843288	-42.637012	18.265097
-19.05937	24.765383	4.124065
1.6406333	53.001442	10.239893
7.6310563	-5.1562815	19.22012
-13.701629	-38.709007	-9.329733
43.36343	-26.97867	-17.53387
-21.343628	-20.798342	-19.61544
-21.862766	-12.661067	18.969286
32.789665	22.157784	1.5654539
10.489071	-25.903053	10.365901
-28.034403	-19.11124	9.948706
7.418318	6.5168014	-30.14799
-26.160612	6.644265	-12.561548
-4.1642237	-14.469222	-15.099634
40.62092	3.3474157	9.6091585
19.650509	-44.491913	19.536463
23.161861	-4.9704924	6.5844107
13.7359295	-7.3318615	-6.2103167
-21.750866	-21.768326	-3.1735802
-3.232592	4.569837	6.364734
9.220922	48.596237	11.885172
-7.663024	-44.311703	-8.45149
27.558249	-15.533993	-15.4632845
-26.428091	-3.8977265	-5.1107035
-9.252237	27.04962	4.280539
-26.1287	9.696463	13.327004
15.519185	-35.274967	-4.347609
-53.35828	-3.7969582	-7.0939045
-1.4412485	8.048463	-16.112114
-23.557453	9.143509	-0.038648833
-39.90451	5.926758	5.257499
-26.060879	20.233166	-11.907306
-4.564756	-15.468947	6.812157
19.317507	-16.871538	28.28975
9.967943	-14.512607	10.096418
31.246416	31.251652	1.1021503
28.442835	4.582345	15.078542
41.23035	6.165038	28.910221
3.382182	9.698224	44.08235
-14.63735	-0.50712305	-23.553053
18.103266	-12.492994	-23.749395
24.509212	11.951762	13.162651
-19.694693	-2.7282097	14.543004
22.47093	-22.600567	-11.092792
-54.663677	7.355875	-2.2166345
-10.183179	-19.486465	-30.062666
31.482634	-5.915864	41.67663
3.8928769	11.242635	-24.5899
16.711754	-33.526062	10.690798
14.219778	13.978251	26.094326
-35.45084	-8.532006	18.951305
7.7570953	25.381124	8.076331
-26.639141	2.425824	35.848488
40.771294	17.79506	-0.581025
-15.458745	-7.0173974	30.052843
5.509433	-28.622465	5.2013397
-34.993	-37.143265	-0.55929774
-38.08435	24.834274	-16.276798
3.6987083	-19.035814	24.035475
23.183765	-37.32952	-23.108526
-4.833821	-37.934017	9.098173
-17.620108	-46.998913	10.164975
2.2084613	-12.9275675	50.770657
-25.73068	-20.802753	31.866894
39.280003	12.165804	-6.177899
31.591465	1.8228024	34.84475
-9.012416	-41.74987	-26.830889
5.756325	-48.761185	-7.4195485
7.0112634	-16.25038	-39.104534
-33.982437	-12.527535	36.873497
22.158913	36.1404	12.854846
18.598473	-7.8840423	-42.57677
4.306744	35.136265	37.129166
-36.46272	-16.189312	-24.697344
0.72400504	0.072832905	-31.061584
-21.514673	-16.959578	-21.415018
-42.692917	-33.061745	2.7181823
13.518863	1.7179564	20.477251
-10.433493	0.3665086	-12.949209
-1.700836	25.406189	-18.495857
-9.537663	6.956299	41.292892
9.463165	14.3298	-30.013355
9.588506	21.189856	24.653294
5.808377	-7.861339	-7.3040442
-12.428265	-26.991117	6.623903
31.134968	-8.304076	2.3983355
0.3951645	-36.42433	-34.668438
29.457472	17.858334	-0.4303314
-2.272095	7.668006	-17.050041
-29.29302	-5.7040806	-36.504204
-21.252523	27.453876	37.032578
-17.21394	-15.041873	-3.6262255
5.95498	-6.30143	-16.92555
14.26675	1.5798296	36.935814
27.044947	20.631266	22.476074
-41.10176	29.617493	-1.6560596
10.367115	2.3857107	3.925882
11.306585	-23.922277	6.1287193
-15.821142	-1.5681359	-10.622709
35.91763	10.55643	19.25932
-36.788673	0.76008695	-0.6720181
23.099543	-3.3680415	4.0280156
24.961391	0.20831744	11.684462
-0.36308447	10.695151	-36.986317
12.716701	-15.601455	10.9520235
-2.970774	-3.7731502	9.952391
-7.1062603	25.867502	-23.835318
4.2843103	-13.110472	-20.188913
-35.930782	5.1231885	20.314283
-12.996833	8.965125	5.260465
31.675777	1.2520281	-26.144543
-18.97377	-0.2112068	-12.500784
-7.8610635	42.371807	5.355459
11.168248	-27.519176	11.257856
-16.791233	8.097361	-33.35047
-41.15094	-0.7210638	9.461553
-43.282383	-11.737986	3.708728
30.640335	12.548443	26.270098
-8.358755	-8.864341	28.669043
14.642464	13.522111	37.85377
0.7231545	-12.169604	-10.884967
-17.317049	2.0145922	-18.607246
-28.71828	-6.493269	-36.74029
-1.6486537	6.884484	-30.992346
-38.483948	-15.360876	-25.424698
4.691855	-12.1042795	2.8904564
32.414837	-12.56007	31.675411
-36.451794	19.944395	3.4544706
-28.113163	-4.598152	20.419449
-11.432434	26.931051	-12.08018
-8.684578	-18.943596	8.314064
22.575615	21.816475	1.4571627
-9.965841	-20.14617	46.394993
30.440262	-8.069323	31.401382
14.442334	-27.339167	-38.921833
43.54116	-15.03487	-19.676897
-8.19467	-8.942404	28.765936
18.813969	-0.5020561	-32.59121
-5.8841157	30.174871	20.473919
-14.805135	33.568527	-26.063755
30.103165	-15.006414	5.0821104
7.832261	22.272573	-12.986353
-26.443794	22.935732	-23.423235
8.242474	-11.722563	-25.453918
-0.31365076	37.636326	-39.830643
31.471395	8.774171	-17.187227
-27.045588	-16.13312	8.627897
-10.1113615	-41.561707	-26.133528
-16.85595	-23.937103	-13.862672
1.5638328	2.4177969	38.43989
-20.29567	-20.716583	-32.6919
32.695877	9.18299	-20.224737
33.5791	-12.745123	5.0206046
10.759784	39.059002	21.980312
17.691359	-1.5051613	-45.45286
-4.3836265	-11.89281	1.730312
-20.250349	18.461203	19.859095
-13.449073	-33.029232	24.798285
-14.959208	-8.87153	49.062477
7.712851	-4.94798	18.160702
2.261905	44.394485	-18.812334
-17.305485	-22.19327	6.4515505
-23.030123	15.712458	-3.9795654
16.516909	20.498306	-14.699328
-19.608904	21.466679	-23.122799
30.716276	-32.846935	12.298126
-27.464994	-10.447124	5.9681354
5.4055166	-37.80377	-17.520979
-8.029705	20.079638	-5.529453
-7.1715055	-22.891571	2.7658331
-1.8315034	-4.585494	20.743156
2.7231615	-28.95932	5.330733
-1.4082326	-5.404647	27.85439
29.388487	-32.01979	-5.1548514
42.69276	-6.3404174	18.228025
16.741972	-16.94973	7.4216905
-15.245907	-6.37686	9.300494
-14.38281	19.684082	-17.373446
29.94495	-24.775057	-32.05593
45.015312	9.559378	14.878317
-24.2114	23.403645	-22.56119
13.762398	7.332496	16.017855
-16.470272	15.531584	-10.436712
-28.154663	18.487154	-6.602796
-1.9143058	8.613437	-1.089305
15.335937	-29.505379	-10.457868
-15.562285	32.743477	33.877735
20.649845	3.3580208	-23.523527
10.643159	-0.3406637	-15.683534
-41.684498	-8.030401	8.107479
8.905308	22.751144	47.109413
8.73232	8.981555	-22.735
-31.702126	-5.6815634	1.877926
-12.565739	31.550943	9.571099
19.634258	-3.0971317	-8.180681
12.185451	-30.31435	19.398996
30.876348	-10.24084	-2.0266647
-15.449334	-27.677645	0.25834984
18.062551	-36.954002	2.442564
7.9043536	-34.505142	4.718961
-26.835526	8.859698	-18.246733
-35.633575	34.747944	-6.751592
3.3180745	10.070395	-5.137165
-41.111885	14.446837	-8.828737
27.112143	-13.655732	-37.7213
4.0508885	-1.6317046	-15.47975
29.370916	-17.993856	-1.6776716
41.770763	9.049687	2.7110424
16.293245	23.834612	-23.771717
8.622794	-27.118696	22.83249
-1.6637055	17.248114	-11.498526
-35.470863	-5.357182	27.994368
1.0459749	28.148596	21.840849
-19.732626	24.113056	-15.554375
7.5094275	-11.775151	29.001574
2.309571	-50.471848	-11.566502
-4.6459227	-21.757492	4.5363393
40.568314	3.965649	-24.029823
8.356411	19.262577	-9.533771
-13.648622	-12.046579	3.7088606
21.344585	15.915214	0.10365637
22.004503	-30.226505	-14.481643
27.141933	35.051678	14.043455
21.857275	39.07383	-23.887985
-5.3594465	22.677767	19.940105
16.408794	37.692284	-12.294311
-2.6930602	21.557468	41.05653
33.35259	-16.243574	12.522122
7.9971976	-48.07638	6.8107467
26.449238	20.550745	30.541903
5.9504333	-20.733107	-20.747456
24.469528	5.210281	27.218782
32.239468	28.460354	1.2931569
-15.266345	12.678711	26.76688
18.948875	-44.59314	-5.0589013
8.081569	15.628905	21.385246
7.546085	42.26218	-12.024855
-20.98887	9.48648	-25.477676
-5.7531867	-21.71739	36.269386
2.5539932	-38.440975	9.013063
10.023439	39.388588	22.227928
-16.417793	10.072789	-47.585033
-28.92541	4.8042893	-21.229399
26.319056	2.8719826	16.737333
1.1002284	17.364223	24.281895
-24.08972	-20.305687	-20.220184
-21.54203	-17.626871	-30.933231
18.469797	-18.825262	31.2903
31.409296	5.256686	-5.165519
31.129614	28.401632	0.24101698
40.234962	6.849858	28.631744
0.5623107	24.729166	-17.405598
-13.816983	10.17737	14.922784
-12.623735	36.202663	0.6075896
-13.952751	40.78586	9.0491085
2.1404157	-39.286266	10.23954
-4.227515	-17.659641	-22.921324
-0.85908866	-19.181196	31.309668
-9.22983	-4.533965	54.746662
-38.66009	-1.365926	-33.81967
5.077367	43.594353	-12.526117
-2.8322005	7.409691	-1.3315092
10.469542	13.232998	-3.5758212
-42.377724	-21.050272	-20.182016
-11.568508	30.28642	2.3531265
5.3510394	-22.185146	-6.66068
17.479893	33.381924	-33.519867
-39.08062	-15.142563	-25.649992
12.77881	-22.715933	-42.046383
-14.214715	18.96921	-16.491686
-22.872335	27.844841	8.986953
15.121909	-34.013786	-3.811041
-17.481613	-8.399315	-37.65638
-5.722842	15.152279	-43.254185
-16.62712	-2.9618816	-31.804424
-15.475924	37.60297	-12.671595
-27.233315	23.53472	-34.38489
-24.249535	4.141286	-20.017048
31.670984	23.009655	-2.4973543
3.0885477	34.377716	6.010048
30.746176	-1.2723622	-1.9809589
30.588062	-11.860262	-2.6965444
32.1658	-30.032928	2.1646695
-27.303406	27.570343	1.3158135
-26.365479	1.9416107	9.597238
53.064514	1.9306377	2.2618957
-12.385152	-18.40833	34.986904
14.689084	44.862415	0.7418723
15.895122	1.4632931	37.32948
17.649225	-22.702038	-16.147083
30.69162	-7.7607145	-21.29719
-37.186367	-18.384005	8.108214
25.577276	-12.271712	27.837976
17.221525	-5.7420278	16.337612
15.332473	-8.167466	-29.647703
-10.4994545	2.5818048	7.1698112
-10.975654	2.876646	-40.613155
8.818853	36.33568	-15.883572
-10.459256	49.227097	1.3706262
-4.76832	-25.796227	21.076607
-31.530304	17.787878	1.2721018
-0.3451891	-4.386204	-3.1865396
44.05619	9.173132	4.892087
-14.637338	8.248388	-32.0176
-0.56680405	7.2917447	9.908403
11.966971	-13.009779	-3.5925903
-22.62545	-6.6464734	-32.81676
-4.9762864	15.074565	-11.106886
21.289652	-22.115122	-14.169754
-12.288669	-33.68085	17.602377
-27.017506	18.74928	-9.188196
-3.5819042	-10.1911955	-6.286357
2.443329	11.623568	13.079992
-15.640092	-41.47364	8.293213
9.363892	-57.799774	3.7030492
-37.124	14.983098	2.3175373
-53.580067	8.830431	-1.3294245
-28.484833	33.719784	20.46793
0.014656547	40.177288	23.398222
-1.373898	-13.264224	29.758467
-27.139887	-2.1349826	-7.4583607
26.127352	4.92439	-16.525755
14.834518	-5.5517874	30.598433
-9.222348	-6.415804	-22.160553
4.3877306	-30.844511	-2.4126902
2.1180096	15.874755	-26.132889
6.0992193	-18.419657	25.299566
-23.173012	-25.552969	-23.216318
1.4597235	-39.7286	10.938334
37.25068	-27.843954	-16.719795
